geometry,coordinates,gml_id,building_part_id,index_right,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"POLYGON ((190242.0186608682 173161.4083680789, 190242.0836280909 173155.01603440903, 190242.0901050717 173154.3754979318, 190225.9083345509 173154.19917823854, 190225.74457080817 173161.0240559082, 190242.0186608682 173161.4083680789))","[[385044.803, 5820785.367, 32.975], [385044.474, 5820778.98, 32.975], [385044.441, 5820778.34, 32.975], [385028.272, 5820779.161, 32.975], [385028.529, 5820785.986, 32.975], [385044.803, 5820785.367, 32.975]]",DEBE3D04YY50000F6c,DEBE3DuXjuO4H1nf,28,020050,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,112.47435447045865,1994/06/01 00:00:00.000
"POLYGON ((190260.17816442618 173130.4590853592, 190226.49554573235 173129.65451241433, 190226.45221799362 173131.47650366387, 190226.25574655595 173139.67537210608, 190226.18758528927 173142.5002980686, 190230.1048663085 173142.60481939086, 190230.08895407483 173143.2197370355, 190233.0393395017 173143.29964577357, 190233.05525172869 173142.68472812185, 190244.09210327992 173142.98121150478, 190244.10998547365 173142.33436859024, 190247.70927081496 173142.43128480777, 190259.9278240776 173142.76062756684, 190259.97319963246 173140.53216857923, 190260.13967855644 173132.33245014283, 190260.17816442618 173130.4590853592))","[[385061.029, 5820753.344, 32.975], [385027.346, 5820754.616, 32.975], [385027.415, 5820756.438, 32.975], [385027.724, 5820764.637, 32.975], [385027.83, 5820767.462, 32.975], [385031.748, 5820767.325, 32.975], [385031.77, 5820767.94, 32.975], [385034.721, 5820767.838, 32.975], [385034.699, 5820767.223, 32.975], [385045.738, 5820766.839, 32.975], [385045.716, 5820766.192, 32.975], [385049.316, 5820766.067, 32.975], [385061.537, 5820765.643, 32.975], [385061.445, 5820763.415, 32.975], [385061.106, 5820755.217, 32.975], [385061.029, 5820753.344, 32.975]]",DEBE3D04YY50000F6c,DEBE3Dybg2wpfT3L,28,020050,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,426.49410401900286,1994/06/01 00:00:00.000
"POLYGON ((189855.43991932055 173120.3695885271, 189856.21952953291 173123.65642362728, 189867.83517759512 173121.19456119268, 189867.41136238526 173118.48749556122, 189855.43991932055 173120.3695885271))","[[384656.26, 5820768.208, 31.588], [384657.241, 5820771.442, 31.588], [384668.688, 5820768.268, 31.588], [384668.098, 5820765.591, 31.588], [384656.26, 5820768.208, 31.588]]",DEBE3D04YY50000Rac,,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,36.65157728122252,1993/07/01 00:00:00.000
"POLYGON ((189855.43991932055 173120.3695885271, 189856.21952953291 173123.65642362728, 189867.83517759512 173121.19456119268, 189867.41136238526 173118.48749556122, 189855.43991932055 173120.3695885271))","[[384656.26, 5820768.208, 31.588], [384657.241, 5820771.442, 31.588], [384668.688, 5820768.268, 31.588], [384668.098, 5820765.591, 31.588], [384656.26, 5820768.208, 31.588]]",DEBE3D04YY50000Rac,DEBE3DplHezwKkn7,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,36.65157728122252,1993/07/01 00:00:00.000
"POLYGON ((189867.41136238526 173118.48749556122, 189867.98778714694 173118.39688131632, 189867.2999051195 173115.3600632293, 189867.78838814909 173114.68217306558, 189865.97640554872 173107.09244551382, 189853.0086308276 173110.1248256841, 189855.43991932055 173120.3695885271, 189867.41136238526 173118.48749556122))","[[384668.098, 5820765.591, 31.588], [384668.668, 5820765.465, 31.588], [384667.794, 5820762.475, 31.588], [384668.24, 5820761.768, 31.588], [384665.963, 5820754.301, 31.588], [384653.201, 5820758.128, 31.588], [384656.26, 5820768.208, 31.588], [384668.098, 5820765.591, 31.588]]",DEBE3D04YY50000Rac,DEBE3DxN29nJxSsv,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,144.65327964528635,1993/07/01 00:00:00.000
"POLYGON ((189883.81867300606 173130.0854053034, 189881.1460917363 173118.97951677826, 189881.00740495598 173118.40312993812, 189878.0312089331 173119.03366381367, 189877.39804150502 173118.56696829913, 189872.35232094038 173119.546492041, 189871.9214703899 173120.3290862364, 189867.83517759512 173121.19456119268, 189856.21952953291 173123.65642362728, 189858.98312932107 173135.29970471587, 189883.81867300606 173130.0854053034))","[[384685.196, 5820776.161, 31.588], [384681.843, 5820765.236, 31.588], [384681.669, 5820764.669, 31.588], [384678.736, 5820765.482, 31.588], [384678.075, 5820765.055, 31.588], [384673.097, 5820766.344, 31.588], [384672.715, 5820767.152, 31.588], [384668.688, 5820768.268, 31.588], [384657.241, 5820771.442, 31.588], [384660.718, 5820782.898, 31.588], [384685.196, 5820776.161, 31.588]]",DEBE3D04YY50000Rac,DEBE3DlSzfcG81fZ,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,307.5616877320947,1993/07/01 00:00:00.000
"POLYGON ((189889.96793496775 173117.32468311294, 189886.65961339182 173102.25583827065, 189880.51002095215 173103.69401374122, 189883.57267842852 173118.52437319088, 189889.96793496775 173117.32468311294))","[[384690.55, 5820763.04, 31.588], [384686.318, 5820748.197, 31.588], [384680.266, 5820750.012, 31.588], [384684.238, 5820764.632, 31.588], [384690.55, 5820763.04, 31.588]]",DEBE3D04YY50000Rac,DEBE3DliF5VRThbY,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,97.97169714604648,1993/07/01 00:00:00.000
"POLYGON ((189883.81867300606 173130.0854053034, 189892.37485254285 173128.288995459, 189889.96793496775 173117.32468311294, 189883.57267842852 173118.52437319088, 189881.1460917363 173118.97951677826, 189883.81867300606 173130.0854053034))","[[384685.196, 5820776.161, 31.588], [384693.629, 5820773.84, 31.588], [384690.55, 5820763.04, 31.588], [384684.238, 5820764.632, 31.588], [384681.843, 5820765.236, 31.588], [384685.196, 5820776.161, 31.588]]",DEBE3D04YY50000Rac,DEBE3Dzg7pf4aS48,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,100.26656417787865,1993/07/01 00:00:00.000
"POLYGON ((189859.75436499366 172951.89259598093, 189869.12124908777 172959.28955013177, 189877.18604368472 172949.29189593863, 189880.5618430221 172945.1067980816, 189874.3449112497 172940.30071613926, 189871.02426051325 172937.73336123317, 189859.75436499366 172951.89259598093))","[[384650.187, 5820599.711, 32.819], [384659.996, 5820606.52, 32.819], [384667.433, 5820596.04, 32.819], [384670.546, 5820591.653, 32.819], [384664.042, 5820587.237, 32.819], [384660.568, 5820584.878, 32.819], [384650.187, 5820599.711, 32.819]]",DEBE3D04YY50000Neh,,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,217.80830269509121,1993/07/01 00:00:00.000
"POLYGON ((189859.75436499366 172951.89259598093, 189869.12124908777 172959.28955013177, 189877.18604368472 172949.29189593863, 189880.5618430221 172945.1067980816, 189874.3449112497 172940.30071613926, 189871.02426051325 172937.73336123317, 189859.75436499366 172951.89259598093))","[[384650.187, 5820599.711, 32.819], [384659.996, 5820606.52, 32.819], [384667.433, 5820596.04, 32.819], [384670.546, 5820591.653, 32.819], [384664.042, 5820587.237, 32.819], [384660.568, 5820584.878, 32.819], [384650.187, 5820599.711, 32.819]]",DEBE3D04YY50000Neh,DEBE3DBk9h1Favch,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,217.80830269509121,1993/07/01 00:00:00.000
"POLYGON ((189882.72968087852 172957.77084997596, 189880.9225440041 172965.2444024803, 189879.3295805516 172967.26719945788, 189885.07691075542 172972.1043920562, 189885.83431297084 172968.8212711448, 189886.53697194587 172965.776124327, 189887.24379356587 172962.71220663958, 189887.93284361728 172959.72530630467, 189888.64531800826 172956.63469803633, 189889.36699226292 172953.50860489308, 189889.6788006083 172952.15584410378, 189880.75300286862 172945.25479274028, 189880.5618430221 172945.1067980816, 189877.18604368472 172949.29189593863, 189882.0196253747 172952.869948262, 189883.1941574144 172954.72302323647, 189882.41799954523 172957.54731889124, 189882.39207468266 172957.6428608599, 189882.72968087852 172957.77084997596))","[[384673.491, 5820604.165, 32.819], [384672.147, 5820611.739, 32.819], [384670.681, 5820613.857, 32.819], [384676.718, 5820618.333, 32.819], [384677.272, 5820615.008, 32.819], [384677.786, 5820611.924, 32.819], [384678.303, 5820608.821, 32.819], [384678.807, 5820605.796, 32.819], [384679.328, 5820602.666, 32.819], [384679.856, 5820599.5, 32.819], [384680.084, 5820598.13, 32.819], [384670.746, 5820591.789, 32.819], [384670.546, 5820591.653, 32.819], [384667.433, 5820596.04, 32.819], [384672.48, 5820599.315, 32.819], [384673.767, 5820601.093, 32.819], [384673.166, 5820603.961, 32.819], [384673.146, 5820604.058, 32.819], [384673.491, 5820604.165, 32.819]]",DEBE3D04YY50000Neh,DEBE3DmYFaMkVz2E,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,151.5319830775909,1993/07/01 00:00:00.000
"POLYGON ((189904.1966740346 173031.40803364667, 189903.8272950848 173029.73383035336, 189903.6786787505 173029.05868778736, 189902.5791767688 173024.0746663766, 189898.95588604244 173024.91864014356, 189885.60166495384 173028.03032775773, 189886.53198980092 173031.56881548467, 189890.1687047232 173030.66958849554, 189892.44918485268 173031.21890748857, 189893.06417759781 173033.70042293685, 189892.48372779056 173033.90495555513, 189894.97875519248 173044.56124336933, 189896.02150312232 173044.314134262, 189903.10435804713 173042.63411012228, 189907.2784659089 173041.64386285623, 189904.77235986595 173031.32939115787, 189904.1966740346 173031.40803364667))","[[384699.464, 5820676.372, 32.732], [384698.992, 5820674.723, 32.732], [384698.802, 5820674.058, 32.732], [384697.397, 5820669.149, 32.732], [384693.831, 5820670.215, 32.732], [384680.688, 5820674.145, 32.732], [384681.835, 5820677.621, 32.732], [384685.411, 5820676.499, 32.732], [384687.722, 5820676.907, 32.732], [384688.489, 5820679.347, 32.732], [384687.922, 5820679.587, 32.732], [384691.07, 5820690.074, 32.732], [384692.096, 5820689.763, 32.732], [384699.065, 5820687.649, 32.732], [384703.172, 5820686.403, 32.732], [384700.034, 5820676.258, 32.732], [384699.464, 5820676.372, 32.732]]",DEBE3D04YY50000Ncz,,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,243.16930119083352,1993/07/01 00:00:00.000
"POLYGON ((189904.1966740346 173031.40803364667, 189903.8272950848 173029.73383035336, 189903.6786787505 173029.05868778736, 189902.5791767688 173024.0746663766, 189898.95588604244 173024.91864014356, 189885.60166495384 173028.03032775773, 189886.53198980092 173031.56881548467, 189890.1687047232 173030.66958849554, 189892.44918485268 173031.21890748857, 189893.06417759781 173033.70042293685, 189892.48372779056 173033.90495555513, 189894.97875519248 173044.56124336933, 189896.02150312232 173044.314134262, 189903.10435804713 173042.63411012228, 189907.2784659089 173041.64386285623, 189904.77235986595 173031.32939115787, 189904.1966740346 173031.40803364667))","[[384699.464, 5820676.372, 32.732], [384698.992, 5820674.723, 32.732], [384698.802, 5820674.058, 32.732], [384697.397, 5820669.149, 32.732], [384693.831, 5820670.215, 32.732], [384680.688, 5820674.145, 32.732], [384681.835, 5820677.621, 32.732], [384685.411, 5820676.499, 32.732], [384687.722, 5820676.907, 32.732], [384688.489, 5820679.347, 32.732], [384687.922, 5820679.587, 32.732], [384691.07, 5820690.074, 32.732], [384692.096, 5820689.763, 32.732], [384699.065, 5820687.649, 32.732], [384703.172, 5820686.403, 32.732], [384700.034, 5820676.258, 32.732], [384699.464, 5820676.372, 32.732]]",DEBE3D04YY50000Ncz,DEBE3DKO8qZEE0Jg,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,243.16930119083352,1993/07/01 00:00:00.000
"POLYGON ((189918.36919382407 173026.24977981354, 189920.36584391724 173034.36865604436, 189919.9528765743 173034.50440819262, 189920.92788258806 173038.40617948584, 189921.54279606976 173038.2598552935, 189931.22444736233 173035.96306104012, 189933.8740501857 173035.33440499898, 189929.64385403914 173017.64493712742, 189926.9381487466 173018.29016047923, 189916.99461991814 173020.6599250821, 189918.20430702562 173025.57864054214, 189918.36919382407 173026.24977981354))","[[384713.298, 5820670.348, 32.732], [384715.792, 5820678.332, 32.732], [384715.388, 5820678.493, 32.732], [384716.602, 5820682.329, 32.732], [384717.207, 5820682.145, 32.732], [384726.733, 5820679.255, 32.732], [384729.34, 5820678.464, 32.732], [384724.026, 5820661.061, 32.732], [384721.364, 5820661.872, 32.732], [384711.581, 5820664.851, 32.732], [384713.092, 5820669.688, 32.732], [384713.298, 5820670.348, 32.732]]",DEBE3D04YY50000Ncz,DEBE3Dd9PyocdMd3,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,237.08450396575194,1993/07/01 00:00:00.000
"POLYGON ((189916.99461991814 173020.6599250821, 189906.44534138564 173023.1735744493, 189902.5791767688 173024.0746663766, 189903.6786787505 173029.05868778736, 189907.2368499573 173028.18265468447, 189907.40486379122 173028.78688900187, 189915.2353462238 173027.0007763465, 189915.06973332973 173026.35763318866, 189918.20430702562 173025.57864054214, 189916.99461991814 173020.6599250821))","[[384711.581, 5820664.851, 32.732], [384701.202, 5820668.011, 32.732], [384697.397, 5820669.149, 32.732], [384698.802, 5820674.058, 32.732], [384702.301, 5820672.964, 32.732], [384702.506, 5820673.557, 32.732], [384710.215, 5820671.291, 32.732], [384710.01, 5820670.659, 32.732], [384713.092, 5820669.688, 32.732], [384711.581, 5820664.851, 32.732]]",DEBE3D04YY50000Ncz,DEBE3DSlz3JV8rPT,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,80.7282487026704,1993/07/01 00:00:00.000
"POLYGON ((189921.1795935846 172982.26376443764, 189922.38280382243 172981.9804895783, 189921.45019343606 172978.15444209124, 189920.73214815193 172975.21691200277, 189919.55573905687 172975.48782023464, 189918.94336766418 172972.93135752724, 189917.32154835676 172973.31198089794, 189916.85064870046 172971.38415253715, 189907.12622923648 172973.9196601142, 189907.2053102838 172974.26103094858, 189907.522521662 172975.6445953451, 189906.53246544662 172975.8979604627, 189907.10210753515 172978.3516403258, 189906.0192071505 172978.60027773393, 189906.74337397495 172981.55220600616, 189907.73425583754 172985.42391062016, 189921.1795935846 172982.26376443764))","[[384713.394, 5820626.253, 32.395], [384714.578, 5820625.896, 32.395], [384713.411, 5820622.133, 32.395], [384712.513, 5820619.244, 32.395], [384711.355, 5820619.587, 32.395], [384710.586, 5820617.072, 32.395], [384708.99, 5820617.552, 32.395], [384708.401, 5820615.656, 32.395], [384698.847, 5820618.787, 32.395], [384698.947, 5820619.123, 32.395], [384699.349, 5820620.485, 32.395], [384698.376, 5820620.799, 32.395], [384699.096, 5820623.214, 32.395], [384698.03, 5820623.529, 32.395], [384698.935, 5820626.432, 32.395], [384700.163, 5820630.237, 32.395], [384713.394, 5820626.253, 32.395]]",DEBE3D04YY500005Lc,,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,157.4223430845417,1993/07/01 00:00:00.000
"POLYGON ((189921.1795935846 172982.26376443764, 189922.38280382243 172981.9804895783, 189921.45019343606 172978.15444209124, 189920.73214815193 172975.21691200277, 189919.55573905687 172975.48782023464, 189918.94336766418 172972.93135752724, 189917.32154835676 172973.31198089794, 189916.85064870046 172971.38415253715, 189907.12622923648 172973.9196601142, 189907.2053102838 172974.26103094858, 189907.522521662 172975.6445953451, 189906.53246544662 172975.8979604627, 189907.10210753515 172978.3516403258, 189906.0192071505 172978.60027773393, 189906.74337397495 172981.55220600616, 189907.73425583754 172985.42391062016, 189921.1795935846 172982.26376443764))","[[384713.394, 5820626.253, 32.395], [384714.578, 5820625.896, 32.395], [384713.411, 5820622.133, 32.395], [384712.513, 5820619.244, 32.395], [384711.355, 5820619.587, 32.395], [384710.586, 5820617.072, 32.395], [384708.99, 5820617.552, 32.395], [384708.401, 5820615.656, 32.395], [384698.847, 5820618.787, 32.395], [384698.947, 5820619.123, 32.395], [384699.349, 5820620.485, 32.395], [384698.376, 5820620.799, 32.395], [384699.096, 5820623.214, 32.395], [384698.03, 5820623.529, 32.395], [384698.935, 5820626.432, 32.395], [384700.163, 5820630.237, 32.395], [384713.394, 5820626.253, 32.395]]",DEBE3D04YY500005Lc,DEBE3DcvlC4JUA8a,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,157.4223430845417,1993/07/01 00:00:00.000
"POLYGON ((189905.8040270096 172961.9306974527, 189904.6653766278 172962.56346016057, 189903.58135312062 172963.28471793127, 189903.7905782642 172964.43829287606, 189902.72169583998 172964.751888815, 189902.81777510565 172965.14237868125, 189916.2119379622 172961.52941847668, 189915.93168138465 172960.35844137435, 189914.63952234882 172960.20059185306, 189913.3380293453 172960.14531685278, 189912.03624289623 172960.19217277243, 189910.74320352313 172960.34071601735, 189909.46489719787 172960.59131596886, 189908.210487568 172960.94153369893, 189906.98814061828 172961.38886873075, 189905.8040270096 172961.9306974527))","[[384696.788, 5820606.897, 32.395], [384695.69, 5820607.599, 32.395], [384694.652, 5820608.386, 32.395], [384694.932, 5820609.525, 32.395], [384693.884, 5820609.904, 32.395], [384694.004, 5820610.288, 32.395], [384707.156, 5820605.855, 32.395], [384706.804, 5820604.703, 32.395], [384705.504, 5820604.625, 32.395], [384704.201, 5820604.65, 32.395], [384702.904, 5820604.777, 32.395], [384701.622, 5820605.005, 32.395], [384700.361, 5820605.334, 32.395], [384699.13, 5820605.761, 32.395], [384697.937, 5820606.283, 32.395], [384696.788, 5820606.897, 32.395]]",DEBE3D04YY500005Lc,DEBE3DV1g8dX1SIC,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,28.96299163989937,1993/07/01 00:00:00.000
"POLYGON ((189916.85064870046 172971.38415253715, 189918.47206065097 172970.9614426593, 189917.88602486686 172968.51376145394, 189919.09773413464 172968.25504610842, 189917.29960394182 172961.23600930758, 189916.2119379622 172961.52941847668, 189902.81777510565 172965.14237868125, 189904.42142463243 172971.6777263792, 189905.4860229883 172971.46601512222, 189905.64949386122 172972.16010044655, 189906.0860275997 172973.99567664892, 189907.0773639759 172973.70533646212, 189907.12622923648 172973.9196601142, 189916.85064870046 172971.38415253715))","[[384708.401, 5820615.656, 32.395], [384709.994, 5820615.134, 32.395], [384709.258, 5820612.726, 32.395], [384710.452, 5820612.393, 32.395], [384708.224, 5820605.495, 32.395], [384707.156, 5820605.855, 32.395], [384694.004, 5820610.288, 32.395], [384696.008, 5820616.715, 32.395], [384697.058, 5820616.438, 32.395], [384697.264, 5820617.121, 32.395], [384697.813, 5820618.927, 32.395], [384698.785, 5820618.576, 32.395], [384698.847, 5820618.787, 32.395], [384708.401, 5820615.656, 32.395]]",DEBE3D04YY500005Lc,DEBE3DVqLUtIEOt6,24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,138.73411592211974,1993/07/01 00:00:00.000
